"ID","year","I","Q","CFA","D","T","SIC"
"718154","1975",0.07638,0.98136,0.16737,0.36458,1,3
"718154","1976",0.05653,0.94317,0.19329,0.40561,1,3
"718154","1977",0.06814,0.83247,0.22024,0.37917,1,3
"718154","1978",0.10769,0.72169,0.19999,0.43173,1,3
"718154","1979",0.09083,0.63481,0.20945,0.41552,1,3
"718154","1980",0.09666,0.66459,0.20741,0.38249,1,3
"718154","1981",0.10136,0.58976,0.17301,0.42077,1,3
"718154","1982",0.08169,0.65908,0.18479,0.41644,1,3
"718154","1983",0.0496,0.78988,0.21691,0.28597,1,3
"718154","1984",0.03116,0.91555,0.28855,0.25462,1,3
"718154","1985",0.12913,0.62788,0.21955,0.66929,1,3
"718154","1986",0.04184,1.05507,0.30258,0.52814,1,3
"718154","1987",0.04486,1.17586,0.32405,0.41965,1,3
"718320","1965",0.2084,2.11827,0.47758,0.42403,1,21
"718320","1966",0.25075,0.74904,0.32717,0.37097,1,21
"718320","1967",0.23538,2.83867,0.44427,0.2672,1,21
"718320","1968",0.23158,4.70602,0.37053,0.13865,1,21
"718320","1969",0.21508,1.14245,0.25701,0.13883,1,21
"718320","1970",0.11691,1.19061,0.19882,0.49606,1,21
"718320","1971",0.10885,1.60788,0.23495,0.38815,1,21
"718320","1972",0.14432,0.44068,0.20912,0.33938,1,21
"718320","1973",0.14728,0.21189,0.10166,0.41355,1,21
"718320","1974",0.06818,0.2249,0.00195,0.52058,1,21
"718320","1975",0.02124,0.41834,0.06332,0.54874,1,21
"718320","1976",0.0514,0.35771,0.15863,0.33518,1,21
"718320","1977",0.07267,0.33311,0.15527,0.29417,1,21
"718320","1978",0.07769,0.22889,0.15369,0.26011,1,21
"718320","1979",0.08626,0.19857,0.1509,0.22592,1,21
"718320","1980",0.04842,0.59329,0.17959,0.23059,1,21
"718320","1981",0.16334,0.45364,0.14515,0.22246,1,21
"718320","1982",0.12256,1.21576,0.18781,0.31629,1,21
"718320","1983",0.10461,0.82644,0.24371,0.24943,1,21
"718320","1984",0.11561,1.46699,0.3041,0.30608,1,21
"718320","1985",0.21559,2.15222,0.30011,0.30083,1,21
"718320","1986",0.13861,2.04537,0.29503,0.20846,1,21
"718320","1987",0.109,2.26604,0.34067,0.18029,1,21
"718320","1988",0.13855,1.63171,0.27715,0.34161,1,21
"718320","1989",0.07335,1.40439,0.23989,0.28964,1,21
"718507","1963",0.08849,0.95893,0.15692,0.11491,1,10
"718507","1964",0.10452,0.95958,0.14297,0.14474,1,10
"718507","1965",0.11566,0.93416,0.1457,0.1792,1,10
"718507","1966",0.21093,0.67261,0.13504,0.26662,1,10
"718507","1967",0.11173,0.89789,0.14666,0.31029,1,10
"718507","1968",0.10894,1.0456,0.12667,0.27229,1,10
"718507","1969",0.10987,0.61991,0.11849,0.30738,1,10
"718507","1970",0.08034,0.70208,0.11987,0.26564,1,10
"718507","1971",0.07066,0.71545,0.11402,0.29004,1,10
"718507","1972",0.07958,0.99232,0.12253,0.27322,1,10
"718507","1973",0.09095,1.4205,0.13981,0.25035,1,10
"718507","1974",0.14817,0.77779,0.23483,0.18338,1,10
"718507","1975",0.1431,0.85146,0.21291,0.22489,1,10
"718507","1976",0.13187,0.91587,0.22401,0.18106,1,10
"718507","1977",0.1586,0.68288,0.21073,0.15192,1,10
"718507","1978",0.13206,0.67303,0.24948,0.12495,1,10
"718507","1979",0.16433,0.83797,0.28965,0.09386,1,10
"718507","1980",0.15202,0.81579,0.32091,0.07851,1,10
"718507","1981",0.18426,0.42628,0.20341,0.09033,1,10
"718507","1982",0.13877,0.32515,0.17001,0.16407,1,10
"718507","1983",0.13002,0.31155,0.17929,0.17741,1,10
"718507","1984",0.19545,0.38476,0.16386,0.22252,1,10
"718592","1963",0.04511,1.21972,0.24568,0.36883,1,38
"718592","1964",0.07626,1.39847,0.27451,0.49737,1,38
"718592","1965",0.06871,1.52718,0.24267,0.37254,1,38
"718592","1966",0.08234,0.83876,0.16461,0.3527,1,38
"718592","1967",0.07231,1.11588,0.11493,0.40401,1,38
"718592","1968",0.10748,1.11757,0.14927,0.4183,1,38
"718592","1969",0.05723,0.69732,0.18165,0.51793,1,38
"718592","1970",0.06944,0.81589,0.12782,0.58031,1,38
"718592","1971",0.05245,0.96771,0.15216,0.4397,1,38
"718592","1972",0.03343,0.63747,0.23293,0.38199,1,38
"718592","1973",0.03969,0.26316,0.15538,0.31167,1,38
"718592","1974",0.07737,0.15647,0.07768,0.50442,1,38
"718592","1975",0.01781,0.28757,0.13867,0.38892,1,38
"718592","1976",0.03639,0.2818,0.14879,0.32006,1,38
"718592","1977",0.05126,0.21656,0.16798,0.37688,1,38
"718592","1978",0.03544,0.24751,0.16286,0.35567,1,38
"718592","1979",0.0219,0.27116,0.11969,0.3896,1,38
"718592","1980",0.05133,0.21328,0.11235,0.35278,1,38
"718592","1981",0.02259,0.22566,0.1369,0.3239,1,38
"718592","1982",0.03308,0.28956,0.17188,0.27445,1,38
"718592","1983",0.03747,0.73198,0.25531,0.17176,1,38
"718592","1984",0.04233,0.74888,0.2238,0.35241,1,38
"718592","1985",0.03105,1.15955,0.28073,0.16694,1,38
"718592","1986",0.03391,1.60946,0.34583,0.06914,1,38
"718592","1987",0.03631,0.44072,0.21646,0.83339,1,38
"718592","1988",0.05451,0.50248,0.19222,0.64595,1,38
"718592","1989",0.04724,0.45918,0.21029,0.57603,1,38
"718592","1990",0.06941,0.5283,0.18959,0.52891,1,38
"718592","1991",0.06446,0.94842,0.21182,0.47079,1,38
"719219","1978",0.022,0.60436,0.35541,0.46705,0,29
"719219","1979",0.04375,0.76071,0.51336,0.34269,0,29
"719219","1980",0.31034,0.95731,0.3921,0.48291,0,29
"719219","1981",0.14103,0.70742,0.32317,0.43424,0,29
"719219","1982",0.04511,0.77659,0.34237,0.31425,0,29
"719219","1983",0.10024,0.8148,0.19588,0.37577,0,29
"719219","1984",0.23366,0.76386,0.23969,0.47991,0,29
"719219","1985",0.08844,0.96993,0.26074,0.42648,0,29
"719219","1986",0.04713,0.60044,0.11791,0.37926,0,29
"719219","1987",0.01576,0.78894,0.15222,0.3077,0,29
"719219","1988",0.01216,0.66285,0.09893,0.27017,0,29
"719219","1989",0.02167,0.66274,0.13367,0.22801,0,29
"719219","1990",0.02016,0.48667,0.14665,0.21241,0,29
"719219","1991",0.01097,0.55917,0.1656,0.22505,0,29
"719430","1973",0.44645,6.26232,0.63583,0.28533,0,29
"719430","1974",0.29185,2.38311,0.58533,0.41004,0,29
"719430","1975",0.12484,2.08867,0.53442,0.35825,0,29
"719430","1976",0.10712,1.42648,0.36362,0.279,0,29
"719430","1977",0.15886,2.54517,0.69362,0.2317,0,29
"719430","1978",0.11296,5.18788,0.78786,0.18424,0,29
"719430","1979",0.19449,4.69523,0.74489,0.15522,0,29
"719884","1983",0.38179,5.7085,0.15894,0.2423,1,25
"719884","1984",0.12641,1.34773,0.0147,0.31997,1,25
"719884","1985",0.08926,0.78979,-0.06836,0.29394,1,25
"719884","1986",0.05032,0.61306,0.01959,0.16602,1,25
"719884","1987",0.04254,1.42419,0.07395,0.11798,1,25
"719884","1988",0.06349,0.45119,0.01085,0.28754,1,25
"719884","1989",0.03087,0.38521,-0.13663,0.49876,1,25
"719884","1990",0.03312,0.30194,-0.10851,0.43534,1,25
"719884","1991",0.03004,0.54874,-0.10146,0.14629,1,25
"720148","1972",0.0726,0.62551,0.29213,0.03978,1,4
"720148","1973",0.05744,0.26102,0.11067,0.44521,1,4
"720148","1974",0.04336,0.27156,-0.38271,0.57652,1,4
"720148","1975",0.01031,0.36003,0.14032,0.42258,1,4
"720148","1976",0.02899,0.13629,0.01025,0.36065,1,4
"720148","1977",0.04786,0.19142,0.08415,0.25888,1,4
"721467","1987",0.28663,1.09206,0.18898,0.11636,1,3
"721467","1988",0.14446,0.63063,0.03747,0.71628,1,3
"721467","1989",0.11922,0.88165,0.20269,0.57245,1,3
"721467","1990",0.25141,0.39414,0.12227,0.55933,1,3
"721467","1991",0.1548,0.39003,0.0986,0.56648,1,3
"721510","1963",0.09001,0.93823,0.19058,0.29312,1,3
"721510","1964",0.07361,1.27717,0.19612,0.26144,1,3
"721510","1965",0.12204,0.89224,0.20869,0.2498,1,3
"721510","1966",0.08961,0.9668,0.19111,0.23872,1,3
"721510","1967",0.11069,1.20192,0.189,0.21604,1,3
"721510","1968",0.18679,0.99953,0.19262,0.378,1,3
"721510","1969",0.20397,0.85669,0.20227,0.42659,1,3
"721510","1970",0.1354,0.93663,0.14859,0.47909,1,3
"721510","1971",0.10106,0.82066,0.23539,0.45312,1,3
"721510","1972",0.11733,0.58095,0.2182,0.41161,1,3
"721510","1973",0.16668,0.42981,0.21779,0.41165,1,3
"721510","1974",0.12818,0.66132,0.22955,0.42307,1,3
"721510","1975",0.11089,0.70566,0.27767,0.33042,1,3
"721510","1976",0.12793,0.64884,0.23376,0.36159,1,3
"721510","1977",0.13032,0.63342,0.22901,0.33767,1,3
"721510","1978",0.23248,0.40927,0.18538,0.40144,1,3
"721510","1979",0.14352,0.36079,0.20571,0.3721,1,3
"721510","1980",0.1179,0.42662,0.19713,0.39378,1,3
"721510","1981",0.10875,0.50156,0.34628,0.37978,1,3
"721510","1982",0.12091,0.61417,0.34933,0.35029,1,3
"721510","1983",0.12034,0.69712,0.34094,0.27116,1,3
"721510","1984",0.12818,0.92987,0.37402,0.34019,1,3
"721510","1985",0.09796,1.10766,0.37832,0.44409,1,3
"721510","1986",0.09625,1.00279,0.35797,0.38844,1,3
"724075","1972",0.3689,1.42072,0.21427,0.49494,0,13
"724075","1973",0.15874,1.23838,0.2697,0.5416,0,13
"724075","1974",0.06883,0.63763,0.26386,0.44066,0,13
"724075","1975",0.0544,0.39798,0.10045,0.3108,0,13
"724075","1976",0.06262,0.48412,0.13109,0.27415,0,13
"724479","1963",0.14784,2.90349,0.35666,0.19129,1,20
"724479","1964",0.15782,2.30126,0.35872,0.18215,1,20
"724479","1965",0.15109,2.73314,0.38379,0.21159,1,20
"724479","1966",0.17015,2.27403,0.3353,0.17795,1,20
"724479","1967",0.15094,3.0236,0.32496,0.12729,1,20
"724479","1968",0.15259,2.79128,0.34973,0.27239,1,20
"724479","1969",0.13728,2.82343,0.3009,0.31662,1,20
"724479","1970",0.13585,1.61412,0.22779,0.49523,1,20
"724479","1971",0.11311,1.38248,0.2146,0.50052,1,20
"724479","1972",0.11861,0.98536,0.23075,0.44826,1,20
"724479","1973",0.11807,0.3785,0.29054,0.44619,1,20
"724479","1974",0.10977,0.52421,0.28787,0.39855,1,20
"724479","1975",0.12537,0.55098,0.24655,0.32153,1,20
"724479","1976",0.13288,0.53632,0.25711,0.27318,1,20
"724479","1977",0.12533,0.57912,0.26632,0.26504,1,20
"724479","1978",0.1219,0.5504,0.26082,0.22723,1,20
"724479","1979",0.11296,0.5639,0.2495,0.22561,1,20
"724479","1980",0.10315,0.48716,0.21712,0.16079,1,20
"724479","1981",0.11127,0.3597,0.20331,0.16763,1,20
"724479","1982",0.10527,0.61998,0.18621,0.15803,1,20
"724479","1983",0.12357,0.84127,0.21793,0.13459,1,20
"724479","1984",0.15134,0.90982,0.2257,0.12975,1,20
"724479","1985",0.13126,1.24639,0.20761,0.13362,1,20
"724479","1986",0.15268,1.743,0.24579,0.13637,1,20
"724479","1987",0.17201,1.66633,0.25184,0.2161,1,20
"724479","1988",0.08326,0.89724,0.17008,0.41267,1,20
"724479","1989",0.06711,0.8329,0.14902,0.41634,1,20
"724479","1990",0.06767,0.65535,0.15923,0.28654,1,20
"724479","1991",0.05131,1.02609,0.16379,0.28403,1,20
"724508","1968",0.05623,0.69601,0.15776,0.00345,1,15
"724508","1969",0.03805,0.42828,0.14825,0.27443,1,15
"724508","1970",0.06664,0.46465,0.12196,0.25589,1,15
"724508","1971",0.06454,0.44175,0.11664,0.24221,1,15
"724508","1972",0.04995,1.25558,0.17019,0.01219,1,15
"724508","1973",0.12134,1.27904,0.14405,0.04104,1,15
"724508","1974",0.09883,0.35253,0.15682,0.17867,1,15
"724508","1975",0.1002,0.41592,0.20535,0.21719,1,15
"724508","1976",0.08239,0.56696,0.28558,0.19001,1,15
"724508","1977",0.06649,0.45072,0.17778,0.11126,1,15
"724508","1978",0.08506,0.37253,0.19677,0.04903,1,15
"724508","1979",0.04407,0.43644,0.18088,0.19603,1,15
"724508","1980",0.06157,1.03626,0.13859,0.19735,1,15
"724508","1981",0.06718,0.58032,0.11143,0.19094,1,15
"724508","1982",0.04604,0.36533,0.04061,0.18593,1,15
"724508","1983",0.05072,0.35146,-0.05515,0.16163,1,15
"724508","1984",0.03856,0.33691,0.05188,0.16769,1,15
"724508","1985",0.04092,0.47605,-0.02083,0.16885,1,15
"724508","1986",0.0195,0.438,0.01348,0.26767,1,15
"724508","1987",0.02488,0.50716,-0.06426,0.26171,1,15
"724508","1988",0.02745,0.50684,0.06484,0.14118,1,15
"724508","1989",0.07238,0.64298,0.07369,0.14571,1,15
"724508","1990",0.05645,0.71894,0.15524,0.10194,1,15
"724508","1991",0.04101,0.92014,0.13903,0.02302,1,15
"725106","1968",0.07535,0.82674,0.18939,0.22897,1,27
"725106","1969",0.01776,0.66828,0.20508,0.19104,1,27
"725106","1970",0.03402,0.67076,0.19528,0.1491,1,27
"725106","1971",0.15948,0.63449,0.16203,0.21444,1,27
"725106","1972",0.03569,0.64663,0.13896,0.15714,1,27
"725106","1973",0.03068,0.45317,0.12484,0.09048,1,27
"725106","1974",0.05834,0.40798,0.11457,0.05244,1,27
"725106","1975",0.12218,0.53675,0.26258,0.12076,1,27
"725106","1976",0.02533,0.71919,0.26512,0.10585,1,27
"725106","1977",0.04609,0.78672,0.19657,0.15727,1,27
"725106","1978",0.07393,0.99302,0.2951,0.31812,1,27
"727346","1969",0.10943,6.10326,0.2736,0.15601,1,11
"727346","1970",0.14485,1.35889,0.23016,0.17432,1,11
"727346","1971",0.13309,1.26758,0.18726,0.19588,1,11
"727346","1972",0.15555,0.74822,0.14081,0.27989,1,11
"727346","1973",0.19724,0.3029,0.12863,0.33033,1,11
"727346","1974",0.13252,0.20825,0.18496,0.3659,1,11
"727346","1975",0.14093,0.56962,0.08303,0.51973,1,11
"727346","1976",0.03419,0.5242,0.07374,0.39604,1,11
"727346","1977",0.03468,0.44738,0.09989,0.39571,1,11
"727346","1978",0.12477,0.38222,0.11681,0.38241,1,11
"727346","1979",0.10377,0.5228,0.1279,0.35683,1,11
"727346","1980",0.10644,0.46853,0.14554,0.36593,1,11
"727346","1981",0.3288,0.39947,0.12359,0.19735,1,11
"727346","1982",0.2692,0.1978,-0.05559,0.49225,1,11
"727346","1983",0.0428,0.47985,0.02351,0.46437,1,11
"728117","1972",0.19568,1.34522,0.17547,0.2777,1,38
"728117","1973",0.05428,0.48832,0.27834,0.24309,1,38
"728117","1974",0.05897,0.28737,0.2624,0.15467,1,38
"728117","1975",0.04767,0.30753,0.20945,0.14311,1,38
"728117","1976",0.03475,0.20824,0.20575,0.12873,1,38
"728117","1977",0.03937,0.47171,0.26506,0.11791,1,38
"728117","1978",0.03441,1.23083,0.24886,0.10682,1,38
"728117","1979",0.03245,0.87185,0.35872,0.12812,1,38
"728117","1980",0.06345,0.68097,0.38156,0.10113,1,38
"728117","1981",0.04785,0.43362,0.30719,0.08932,1,38
"728117","1982",0.03367,1.41612,0.25382,0.00628,1,38
"728117","1983",0.03804,2.2209,0.52042,0.00339,1,38
"728117","1984",0.01803,1.41412,0.51642,0.0646,1,38
"728117","1985",0.03553,1.00177,0.49915,0.06295,1,38
"728117","1986",0.04094,1.54949,0.7838,0.03943,1,38
"728117","1987",0.01745,3.69965,1.21941,0.05463,1,38
"728117","1988",0.03378,2.76907,0.81403,0.08452,1,38
"728117","1989",0.05558,2.96478,0.69753,0.07498,1,38
"728117","1990",0.11863,0.58,0.74892,0.05228,1,38
"728117","1991",0.03433,0.52458,0.68117,0.04065,1,38
"729093","1972",0.01357,0.15405,0.04315,1.03707,0,38
"729093","1973",0.00994,0.18355,0.1727,0.68338,0,38
"729093","1974",0.01955,0.18575,0.24108,0.60788,0,38
"729093","1975",0.02086,0.32455,0.29228,0.54483,0,38
"729093","1976",0.00861,0.68188,0.31734,0.42797,0,38
"729093","1977",0.13061,1.09232,0.59149,0.32069,0,38
"729093","1978",0.14066,1.73294,0.76389,0.04928,0,38
"729093","1979",0.12442,3.27472,0.81357,0.03494,0,38
"729093","1980",0.16283,2.29384,0.69453,0.02366,0,38
"729093","1981",0.19932,2.59683,0.68066,0.01922,0,38
"729093","1982",0.21315,5.7419,1.08097,0.02268,0,38
"729093","1983",0.1995,6.68598,1.08302,0.01748,0,38
"729093","1984",0.23988,5.60449,1.29428,0.01663,0,38
"729093","1985",0.22937,12.87881,1.66033,0.01389,0,38
"729093","1986",0.24005,13.62195,1.88071,0.01408,0,38
"729093","1987",0.24712,13.31752,1.71587,9.54534,0,38
"729093","1988",0.2354,14.5734,1.62294,8.20797,0,38
"729093","1989",0.22658,18.35583,1.74769,7.81689,0,38
"729093","1990",0.43596,8.41012,1.24688,4.11254,0,38
"729093","1991",0.11189,7.3598,1.18514,4.05809,0,38
"729416","1968",0.1426,4.35139,0.28466,0.13482,1,31
"729416","1969",0.16196,1.46449,0.16777,0.09495,1,31
"729416","1970",0.07555,0.70236,0.0614,0.0458,1,31
"729416","1971",0.04118,0.79489,0.16013,0.07441,1,31
"729416","1972",0.06087,0.7003,0.20526,0.0183,1,31
"729416","1973",0.05561,0.29447,0.2276,0.01126,1,31
"729416","1974",0.09274,0.16266,0.14977,0.00722,1,31
"729416","1975",0.10798,0.24415,0.05821,0.00466,1,31
"729416","1976",0.04979,0.44454,0.18768,0.00214,1,31
"729416","1977",0.04856,0.4653,0.25416,0.00037,1,31
"729416","1978",0.04116,0.64935,0.36923,0.02756,1,31
"729416","1979",0.044,0.56811,0.31326,0.02512,1,31
"729416","1980",0.07314,0.39322,0.15921,0.02702,1,31
"729416","1981",0.0543,0.44136,0.15908,0.02681,1,31
"729416","1982",0.04221,0.95924,0.16396,0.78544,1,31
"729416","1983",0.0252,0.65347,0.08144,1.09947,1,31
"729416","1984",0.06883,1.0356,0.17544,1.59888,1,31
"729416","1985",0.03918,1.40796,0.09422,1.31242,1,31
"729416","1986",0.04207,1.32302,0.11859,0.68845,1,31
"729416","1987",0.04339,0.89424,0.18162,0.66051,1,31
"729416","1988",0.04599,0.80074,0.14532,0.70466,1,31
"729416","1989",0.05265,0.52509,0.11622,0.8228,1,31
"729416","1990",0.10551,0.22535,0.10908,0.70727,1,31
"729416","1991",0.04363,0.43647,0.11153,0.61167,1,31
"730026","1972",0.03897,0.13849,0.05779,0,1,11
"730026","1973",0.04111,0.08547,0.10212,0,1,11
"730026","1974",0.03397,0.08528,0.11156,0.0179,1,11
"730026","1975",0.01844,0.06328,0.01381,0.01538,1,11
"730026","1976",0.03468,0.07585,0.07875,0.00862,1,11
"730026","1977",0.02324,0.07652,-0.02859,0.00389,1,11
"730026","1978",0.01946,0.08729,0.08989,0,1,11
"730026","1979",0.03298,0.07799,0.05574,0,1,11
"730026","1980",0.03623,0.11471,0.03394,0.00182,1,11
"730026","1981",0.05113,0.08253,0.06818,0.02777,1,11
"730026","1982",0.03207,0.06723,0.02115,0.01976,1,11
"730026","1983",0.04272,0.07565,-0.04487,0.08107,1,11
"730026","1984",0.0667,0.04905,0.01903,0.14091,1,11
"730026","1985",0.01413,0.08421,0.01458,0.12507,1,11
"730026","1986",0.0128,0.08074,-0.0342,0.07932,1,11
"730026","1987",0.00598,0.04324,-0.16895,0.26779,1,11
"730026","1988",0.00796,0.06313,-0.21069,0.30662,1,11
"730026","1989",0.01284,0.06125,0.04406,0.35791,1,11
"730026","1990",0.05727,0.04686,0.02538,0.29954,1,11
"730026","1991",0.01724,0.05712,-0.05636,0.31182,1,11
"730162","1972",0.04012,0.59729,0.12173,0,1,21
"730162","1973",0.07732,0.43921,0.1665,0,1,21
"730162","1974",0.03003,0.44467,0.08532,0,1,21
"730162","1975",0.02186,0.38217,0.09824,0,1,21
"730162","1976",0.01535,0.38854,0.13819,0,1,21
"730162","1977",0.02906,0.66812,0.20411,0,1,21
"730162","1978",0.0466,0.5713,0.17993,0.05763,1,21
"730162","1979",0.04878,0.40923,0.11133,0.04312,1,21
"730162","1980",0.05294,0.57139,0.06176,0.05449,1,21
"730162","1981",0.04053,0.36693,0.07768,0.06552,1,21
"730162","1982",0.01498,0.43409,0.0603,0.05973,1,21
"730162","1983",0.01377,0.51766,0.09284,0.05034,1,21
"730162","1984",0.03104,0.74707,0.12555,0.04707,1,21
"730162","1985",0.0343,0.69028,0.00098,0.01607,1,21
"730162","1986",0.05303,0.69269,0.0327,0.00748,1,21
"730162","1987",0.0321,0.51441,0.04353,0.25451,1,21
"730162","1988",0.07715,0.64347,0.01469,0.34725,1,21
"731095","1972",0.12363,11.49217,0.71774,0,1,29
"731095","1973",0.09236,5.26507,0.62275,0,1,29
"731095","1974",0.07515,1.15099,0.37385,0,1,29
"731095","1975",0.04109,1.917,0.49272,0,1,29
"731095","1976",0.05875,2.21412,0.55063,0,1,29
"731095","1977",0.10039,1.25314,0.49895,0,1,29
"731095","1978",0.12751,1.88551,0.44886,0,1,29
"731095","1979",0.12728,0.86948,0.27291,0,1,29
"731095","1980",0.06611,0.79669,0.38184,0.14139,1,29
"731095","1981",0.04045,0.64099,0.32386,0.1412,1,29
"731095","1982",0.03216,0.79816,0.32837,0.15393,1,29
"731095","1983",0.05029,1.04101,0.33113,0.15568,1,29
"731095","1984",0.08051,0.8364,0.28574,0.15428,1,29
"731095","1985",0.09696,1.36857,0.24792,0.14989,1,29
"731095","1986",0.07087,1.7601,0.35633,0,1,29
"731095","1987",0.10026,1.25776,0.3993,0,1,29
"731095","1988",0.10332,2.14905,0.3949,0.46436,1,29
"731095","1989",0.07545,1.90595,0.41796,0.64155,1,29
"731095","1990",0.09685,0.9376,0.42643,0.49925,1,29
"731095","1991",0.13189,0.99422,0.39733,0.45295,1,29
"731707","1968",0.08629,2.16721,0.25231,0.41752,1,38
"731707","1969",0.14433,0.83786,0.18384,0.29177,1,38
"731707","1970",0.14103,0.97586,0.2358,0.23115,1,38
"731707","1971",0.07656,1.24825,0.21878,0.18307,1,38
"731707","1972",0.28421,0.73164,0.17739,0.26233,1,38
"731707","1973",0.16938,0.34412,0.16354,0.16661,1,38
"731707","1974",0.1246,0.19354,0.15166,0.16629,1,38
"731707","1975",0.11042,0.28374,0.09291,0.3794,1,38
"731707","1976",0.07969,0.33471,0.12829,0.34713,1,38
"731707","1977",0.08709,0.35343,0.15334,0.50068,1,38
"732827","1972",0.17814,0.91489,0.26147,0.31569,1,31
"732827","1973",0.16792,0.68252,0.4085,0.14167,1,31
"732827","1974",0.12562,0.34764,0.21867,0.08548,1,31
"732827","1975",0.13819,0.56527,0.13236,0.12385,1,31
"732827","1976",0.13854,0.56935,0.16313,0.12622,1,31
"732827","1977",0.08167,0.49387,0.20998,0.08449,1,31
"732827","1978",0.21714,0.52847,0.26312,0.20664,1,31
"732827","1979",0.13062,0.65986,0.28892,0.19123,1,31
"732827","1980",0.24177,0.70353,0.11367,0.30862,1,31
"732827","1981",0.19224,0.45483,0.05548,0.42651,1,31
"732827","1982",0.05331,0.48255,0.09482,0.33611,1,31
"732827","1983",0.11668,0.62485,0.13292,0.39144,1,31
"732827","1984",0.07011,0.40469,0.10146,0.37104,1,31
"732827","1985",0.11421,0.54773,0.11353,0.28138,1,31
"732827","1986",0.10431,0.71791,0.19599,0.25979,1,31
"732827","1987",0.1789,0.87002,0.26256,0.26174,1,31
"732827","1988",0.20661,0.72001,0.23135,0.34538,1,31
"732827","1989",0.16552,0.97077,0.2753,0.27022,1,31
"732827","1990",0.13698,0.5611,0.17808,0.29633,1,31
"732827","1991",0.11778,0.56328,0.06672,0.26647,1,31
"732852","1981",0.26046,1.0404,0.20801,0.2915,1,38
"732852","1982",0.0246,1.08844,0.31419,0.45616,1,38
"732852","1983",0.02631,1.99743,0.17252,0.82588,1,38
"732852","1984",0.02051,0.53812,0.06802,0.6437,1,38
"732852","1985",0.02478,0.73581,-0.02655,1.0668,1,38
"732852","1986",0.01041,0.51968,-0.16174,0.99245,1,38
"732852","1987",0.01554,0.32372,-0.23931,1.05351,1,38
"732869","1972",0.05439,3.93022,0.57634,0,0,24
"732869","1973",0.04603,2.17611,1.3695,0,0,24
"732869","1974",0.03313,1.30931,0.79086,0,0,24
"732869","1975",0.02509,2.15904,1.03651,0,0,24
"732869","1976",0.0407,1.50761,0.44966,0,0,24
"732869","1977",0.00948,0.81169,0.05031,0,0,24
"732869","1978",0.00513,0.96213,-0.1837,0,0,24
"736202","1968",0.09883,1.2484,0.21413,0.16614,1,16
"736202","1969",0.13851,0.56646,0.17782,0.23946,1,16
"736202","1970",0.02675,0.70076,0.20369,0.17902,1,16
"736202","1971",0.04963,0.45004,0.13999,0.33352,1,16
"736202","1972",0.04124,0.56262,0.17448,0.31952,1,16
"736202","1973",0.03035,0.37642,0.18587,0.25357,1,16
"736202","1974",0.03122,0.36114,0.2472,0.23336,1,16
"736202","1975",0.08004,0.46811,0.26112,0.24418,1,16
"736202","1976",0.10156,0.84058,0.22492,0.27446,1,16
"736202","1977",0.09217,0.69214,0.1481,0.22623,1,16
"736202","1978",0.17067,0.46094,0.15947,0.36719,1,16
"736202","1979",0.06949,0.50219,0.17517,0.29781,1,16
"736202","1980",0.05755,0.52568,0.19914,0.24168,1,16
"736202","1981",0.03635,0.41595,0.17507,0.23731,1,16
"736202","1982",0.03303,0.48572,0.06308,0.2022,1,16
"736202","1983",0.02747,0.63341,-0.03991,0.24481,1,16
"736202","1984",0.02981,1.13116,0.10911,0.32869,1,16
"736202","1985",0.04679,1.3794,0.23848,0.25851,1,16
"736202","1986",0.11243,0.70003,0.03507,0.53274,1,16
"736202","1987",0.11829,0.39747,-0.27673,0,1,16
"736202","1988",0.01994,0.56843,0.09487,0.84779,1,16
"736202","1989",0.09793,0.67055,0.21522,0.63236,1,16
"736202","1990",0.09593,0.34005,0.20752,0.59613,1,16
"736202","1991",0.03401,0.56112,0.12756,0.68336,1,16
"737384","1975",0.11436,2.78323,0.36525,0.31386,0,15
"737384","1976",0.15422,1.83953,0.33162,0.40857,0,15
"737384","1977",0.11294,2.30602,0.26349,0.42367,0,15
"737384","1978",0.10354,1.49656,0.12953,0.69827,0,15
"737384","1979",0.02673,0.95852,0.11983,0.65364,0,15
"737384","1980",0.05074,1.32227,0.29298,0.58295,0,15
"737384","1981",0.1617,1.27644,0.40871,0.59112,0,15
"737384","1982",0.15331,0.9603,0.16941,0.74621,0,15
"737384","1983",0.12552,0.66074,-0.13859,0.71254,0,15
"737407","1975",0.03459,0.48798,0.01491,0.26113,0,21
"737407","1976",0.02759,0.26306,-0.039,0.21188,0,21
"737407","1977",0.03002,0.26111,0.10871,0.182,0,21
"737407","1978",0.01271,0.48508,-0.0541,0.1876,0,21
"737407","1979",0.02203,1.50233,0.30594,0.1648,0,21
"737407","1980",0.05401,1.3336,0.36934,0.14119,0,21
"737407","1981",0.06181,1.04567,0.16234,0.11277,0,21
"737407","1982",0.08036,1.64736,0.09798,0.08695,0,21
"737407","1983",0.03974,8.22792,-0.06812,0.11081,0,21
"737407","1984",0.30539,2.64376,-0.18791,0.25928,0,21
"737407","1985",0.12788,16.02779,-0.2057,0.29995,0,21
"737407","1986",0.31801,41.9772,-0.40325,0.24354,0,21
"737407","1987",0.12828,24.67301,-0.23514,0.07429,0,21
"737407","1988",0.1244,7.34285,-0.29466,0.06222,0,21
"737407","1989",0.06909,6.43995,-0.41887,0.03142,0,21
"737407","1990",0.03051,7.17497,-0.03798,0.26987,0,21
